question_id,question_content,question_tags
617038,what extremely  itchy rash on thighs  stomach  wrists perfectly round papules clear fluid  early menses with dark brown flow  and huge purple zit,dermatitis  itchy rash  menses  skin rash  rash  pimples  small skin bumps  bed bugs  cetacrot  dermolate
617404,how do you differentiate between sputum coming from chest lungs and sputum from post nasal drip sinuses i have constant sticky mucus with blood,cough  post nasal drip  sputum  oxymetazoline
617523,i have pain in lower back and buttucks and shoots in hip down my leg it hurts more when im sitting what is this please help sometimes i cant walk,pinched nerve  mri  nerve  magnetic resonance imaging  gait
617726,my thyroid function test results t3=1360621 t4=70247125 tsh= 40503252 what does this mean what should i do,uhashimotos thyroiditis  inflammation of the thyroid  hypothyroidism  goiter  thyroid enlargement  antithyroid medication  thyroid stimulating hormone  iodine  thyroxine  antibody
617783,i hurt my toe on a fence today and its really sore my nail was red but to gone a bit but its still dire when i move it please help its sop painful,red skin  naproxen  aleve  sodium
618143,can the heart rate and blood pressure create problems in the kidneys,high blood pressure  abnormal blood pressure  hypertension  heart rate  blood pressure
618146,how can i clear up dark hair follicle  spots on legs,salicylic acid  follicle
618223,my uncle has stone in his gall bladder   therefore he is also suffering from jaundice  does the doctors operate in this condition,jaundice  yellow eyes and skin  yellow skin  surgery  gastroenterology  bladder
618993,ive been feeling dizzy my blood pressure is great its at 119 73 my blood sugar at 92 but i have been leaking from my nose alot sinus infection,sinusitis  dizziness  hypersensitivity  sugar  glucose  allergies  blood sugar  blood pressure
619775,how long can sinus inflammation last after infection is gone ctscan revealed inflamation but no infection still having head and face pressure  pain,sinusitis  hypersensitivity  inflammation  child allergies  allergies  ct scan  antibiotic
620002,i am now 14 weeks pregnant and today i was experiencing sharp pains in my abdomen  a thick white stringy discharge  and a fever should i be concerned,fever  female health  pregnancy  healthy pregnancy
620064,34 weeks late on my period and last sexually active january 6 back pain cramps sore nipples but not breasts and negative home pregnancy test preg,back pain  sore nipples  pregnancy  pregnancy test  female health  pain in the back  menstrual period  menstrual cycle  home pregnancy test  healthy pregnancy
620075,my husband is not alcoholic few month ago he took cholestrol medicine he is over weight his sgot and sgpt incresed what can i do for lowering it,overweight  hepatitis c  metabolic syndrome  myopathy  hemochromatosis  hepatitis  hep c  hepatitis b  autoimmune hepatitis  healthy eating
620190,i stepped on a piece of glass  cut my foot didnt go to the doc had td shot low grade fever  swollen lymph node under arm past week whats wrong,wounds  malaise  fever  nausea  cough  foot laceration  virus  micturition  foot injury  low grade fever
620470,i have my period with brown pasty blood abnormal pap results came back yesterday pain in my pelvis and uterus can it be cancer,cancer  menstrual period  pap smear  menstrual cycle  female health
620667,ovulating on clomid but not conceiving sperm count is good wat else could be the problem how long i can be on clomid,uterine fibroids  ovulation  polycystic ovary syndrome  fertility  ovum  getting pregnant  fibroid  polyp  male health  female health
620682,noticed that this rash is red  small little bumps  and its kinda blotchy on both of my breasts and it itches what does this sound like,dermatitis  inflammatory conditions  skin rash  rash  red skin  fungal infection  bacteria  insect bite
620740,i had small relly itchy red bumps on my genital area but then disappeared 4 days after  what could it be,inflammatory conditions  itchy rash  red skin  red bumps
621666,some urine tests indicates trace hematuria and trace protein but hpf  shows 03 rbc and wbc  others show no trace  what can it be,proteinuria  protein in urine  blood in urine  urine looks like blood  white blood cell  urine  urinary bleeding  urinalysis  myoglobin  protein
622945,tender breast  menstual cramps no bleeding  period late how do i treat this,healthy pregnancy  pregnancy test  pregnancy  menstrual  menstrual period  female health
623892,what is the minimum time duratn if evrything is ok  both frtilityfor a women get pregnancy after a sexual intercourse that occur before her period,sexual intercourse  menstrual period  healthy pregnancy  female health  fertility  pregnancy
623914,how is the surgery recovery for a small pilonidal cyst  it ruptured and cleared up on its own and antibiotics still as bad as 1 having to drain,pilonidal cyst  rupture  surgery  antibiotic
624361,after sex got red peeling foreskin with blue n reddish patches on shaft of penis checked for hiv n vdrl both negativeplz help,scaling skin  red skin  human immunodeficiency virus  male health  sex  vdrl  hiv
624814,sinus infection cause pressure in face head,sinusitis
625132,dizziness and tingling in arms and legs,dizziness  tingling  vertigo
625363,hi  ive been on depoprovera on and off for 15 years i had my last baby in 09 and have been on it since today have mucus blood discharge is this normal,
625727,natural progesterone cream instead of prometrium work how do i get the progest i need without prescription  is it worth using cream for infertility,infertility  prometrium  female health  progesterone  micronized progesterone
625757,swelling left neck face and leg negative for blood clots drs cant find anything what could be causing this had ct and ultrasound all neg,blood clot  computed tomography  sonogram
626151,im 46 yrs old male weight 176lbs  511 ft my total cholesterol 250  triglycerides 194  hdl 47  ldl 164 im given priacin 20 mg is medication a must,triglyceride  total cholesterol  ldl  hdl
626441,i had bad stomach cramps for a week with low fever and chills  a week later i started having bouts of watery diarrhea with lots of dark blood  i\\,stomach cramps  loose stools  diarrhea  fever  dysentery
62671,my boyfriend had a stomach ulcer not that long ago and now he has blood in stool and after working all day there was blood residue on his boxers,stomach ulcer  ulceration  blood in stool  ucrohns disease  gastric ulcer  colitis  peptic ulcer  cancer  colon cancer  digestive bleeding
627265,how effective would progestone birth control be if women took 2 or 3 day break i have problems with bleeding if i take implanon   depoprovera after i month,progesterone  female health  nexplanon  implanon  contraception  birth control
628009,having constant burning sensation in penis:std freenormal prostateno infectionsuroflow test shows flow problemsblockage sensation in penis while urinatingturbulent urine flow suspected,std  sexually transmitted diseases  sexually transmitted infections  burning sensation  urination  urine  micturition  male health
628021,what are some reasons why thyroid blood levels tsh  t3  t4 can fluctuate within a short amt of time every 6 wks resulting in a dosage change,inflammation of the thyroid  antithyroid medication  t3  thyroid stimulating hormone  liothyronine  thyroxine  triiodothyronine
628484,i have a red itchy raised spot on my arm  no oozing or broken skin  my husband is experiencing the same thing,red skin
628721,is their an alternate treatment for thickening of gall bladder lining besides surgery,surgery  bladder
628771,strong cough with green yellow mucus for 6 month tried different antibiotic courses with no effect i have nose allergy  bronchitis,bronchitis  cough  hypersensitivity  allergic rhinitis  antibiotic  allergies
629295,red pimple like acne one penis head,acne  pimples  red skin  facial pimples  male health
629348,tingle numb feeling on the right side of abdomen slightly above my belly button but on the right side could it be from my bladder infection or,urinary tract infections  paresthesia  numbness  bladder infection  bladder
629929,my baby 6 months old with cough   nasal obstruction   low grade fever   she even can not sleep and always crying   does she need antibiotic or antitussive,crying  cough  fever  sleep  robitussin  low grade fever  cough suppressant  oxymetazoline  uchildrens health  antitussive
630153,ive had watery diarrhea for 4 day now  it was yellow at first but now it has just turned dark black  and today i started to vomit green acid what is it,loose stools  diarrhea  vomiting  emesis
630568,what could these sore red patches in my belly button be,red skin
632412,i was told i had a displaced meniscus does that mean that i need to have surgery to fix it i have been having a lot of clicking catch in the knee,surgery
632800,when do my period come back if i missed a depoprovera shot and i only had depoprovera once but continue to have unprotected sex,female health  sex  menstrual period  menstrual cycle  depo provera
632886,i have chuncky yellow greenish discharge   it burns an itches and the left side of my vagina lip is all puffed up and inflam im also pregnant,healthy pregnancy  female health  pregnancy  burns
632900,only took one depoprovera shot and missed the next one been having unprotected sex havent had a period for a month and 20 days can i be pregnant,healthy pregnancy  female health  sex  pregnancy  menstrual period  depo provera
632903,is it safe to use lecithin up to 75 g daily during breastfeeding for increasing the milk flow and to provide choline via breast milk to the baby,female health  lactate  breastfeeding
633636,hi  i have been experiencing a tingling numbing in my head above my right eye i do have astigmatism but my glasses dont seem to help any suggestion,tingling  glasses  eyeglasses  astigmatism
634002,what is a innocuous and isoechoic thyroid nodulealso what is a heterogenous nodule with tiny cystic spaces  it measures 07cm,thyroid nodules  inflammation of the thyroid  antithyroid medication  nodule
634173,normal esr  ra  ana but elevated crp 111  with chronic joint muscle pain and weakness  very easliy fatigued muscles thigh muscles quiver,muscle pain  asthenia  trembling  rheumatoid arthritis  ra  rheumatology  esr  c reactive protein  ana
634178,what could cause an ast of 62  alt of 153 and alkaline phosphatase of 128,sgpt  sgot  ast  alkaline phosphatase
634250,small pimple on foreskin that was itchy for a day now its not wondering if i have herpes or not,pimples  herpes  male health
634506,crp342   rf +ve   esr22is it enough to say that i have rheumatoid arthritis otherwise what elsetests can tell for sure whether i have or not,arthritis  painful joints  ra  rheumatoid arthritis  rheumatism  esr  c reactive protein
634596,im having back right thigh muscle pain i have treated for back disc problem nearly a year back when sitting in office severe pain in leg,muscle pain  pain in one leg
635273,i was given a script for diflucan today to treat my yeast infection can i still use my otc cream for itching until it starts working,yeast infection  fluconazole  yeast  diflucan  candida
636319,high monocyte %  manual count in toddler all other results on cbc normal  mono ct 16 cause for concern,mono  computed tomography  complete blood count  cbc
636436,doc said if theres ligament  tendon tear or rupture at ankle after sprain  i cant walk at all since i can walk  it means strain no need mri true,sprains and strains  tendon rupture  rupture  sprain  mri  magnetic resonance imaging  gait
636901,can endometriosis be the cause for a skipped period having pregnancy symptoms but history of ovarian cysts day 39 of a normal 28 day cycle,endometriosis  ovarian cyst  pregnancy  healthy pregnancy  female health  menstrual period
637232,ive suffered with tension headaches for a month now now i have started feeling dizzy when moving around and the headaches are more pressurised :,dizziness  headache  stress headache  tension headache
637433,my 16 year old daughter had her gallbladder and appendix removed 2 weeks ago and she has bllod in her stool after a bowel movement is this normal,intestine  feces  bowel movement  bowel  appendectomy
637608,i am on methotrexate  labs say that albumin globulin and anion gap are low with bilirubin in urine should i be worried,urine  rheumatrex  methotrexate  bilirubin  albumin
637981,last period was feb 2  its late brown red spotting for about 2 weeks  no cramps or pregnancy symptoms had protected sex what could this be,menstrual period  sex  healthy pregnancy  pregnancy  menstrual cycle  female health
637989,i have had sore neck shoulders and sore elbow knee and wrist joints and sore across the top of my chest any idea,
638043,i had sex during ov its now 7 days ao ive had constant white discharge and tender lower abdomen  fatigue  moddy  neg pregnant test 3 days ago am i preg,fatigue  lethargy  sex
638165,i am having severe itching on my genitals there are some lumps on my scrotum and penis and it is very itchy and painful skin is also dry,dry skin  severe itching  painful rash  male health  flaky skin  painful skin
638317,what is wrong with the base of big toeso much pain  redness  swollen  cant really walk on it and it keeps cracking and popping when i do walk on it,gait
640519,approx 6 weeks pregnant  bleeding like a period that is like mucus and red blood  cramping thats subsiding now  started 24hrs ago,menstrual period  healthy pregnancy  pregnancy  female health
640605,when should you seek medical attention for a staph infection are antibiotics totally necessary its just so expensive just to get a $4 rx,staph infection  staphylococcal infection  antibiotic
641024,ruptured ovarian cyst gallstones feel short breath discomfort chest no sleep lightheaded dizziness burped up vomit taste is this normal,vomiting  lightheadedness  dizziness  ovarian cyst  gallstones  vertigo  sleep  female health  emesis  rupture
642195,ive been having headaches  dizzy spells and increased eye pressure my doctor ordered a brain scan what may be suspected,headache  dizziness
642685,itchy ears nose and throat,
643764,dry persistent cough negative for allergies  gerd  asthmas  cancer  heart conditions leads to shortness of breath what can i do,cough  heart diseases  heart conditions  asthma  hypersensitivity  breathlessness  persistent cough  cancer  gastroesophageal reflux disease  allergies
644689,my mother age is 60 and her weight is 70 kg her sgpt 65 and her sgot 45 is there any chance of cancer,cancer  sgot  sgpt  ast
645306,i had a light period was barely there then 3 days later brown spotting and cramps  constipation nausea and vomiting headaches,constipation  vomiting  headache  nausea  fecal retention  emesis  female health
645482,i have a really bad migraine which i get often but this one is causing me to have pressure in my right eye to where it hurts to have open,migraine headaches  migraine
64582,this morning i had a sore throat only on the left side kinda sore when swallowing  no fever  and worse than in the morning  could this be strep,headache  throat pain  sore throat  fever  streptococcal infection
64598,i have a itchy feeling all over especially on wrists  hands creases in arms upper thighs chest  lower neck could it be hives,hives  eczema  dry skin  rash  human immunodeficiency virus  scratching  itching all over
646166,displacement meniscus root considered a tear  i have that in my knee does a mri show a displacement,torn meniscus  mri  magnetic resonance imaging
647669,back of throat is white  runny nose no sore throat im on antibiotics but the white has been on my throat long before that to an is on my tongue also,rhinitis  sore throat  throat pain  candidiasis  thrush  runny nose  fungus  antibiotic
648453,blood sugar is 178 after a small meal and half a soda could i be diabetic,overweight  diabetes  sugar  dextrose  glucose  hemoglobin a1c  blood sugar
648888,whenever i cough or breathe hard  the left side of my ribs hurt what could be wrong,sprains and strains  muscle strain  musculoskeletal pain  broken bone  cough  inflammation  sprain  cartilage
651210,i have red itchy bumps on my knees all over my right leg and a little bit on left leg and on my scrotum and penis what should i do,skin rash  rash  itchy rash  dermatitis  male health
651910,my 9 month old has a cough  runny nose it sounds wet and he has started to sound like its rattling should itake him in to be seen no fever,rhinitis  cough  fever  runny nose  pediatrics
652035,i have lam disease  get out of breath when exerting myself i have a pulse ox at home  it drops to mid 80s at what point do i need to be on o2,breathlessness  multi infarct dementia  oxygen
652215,why cant i bend the toes on my left foot upward anymore i also have a limp in my left leg when i walk  but i do not recall injuring myself,gait
652289,14 mo has a red rash at the nape of his neck under his hair no rash anywhere else it itches not raised any ideas can i give him topical cream,dermatitis  rash  skin rash  eczema  fungal infection  fungus  steroids
652465,spouses sleep schedule all around clock years of night worker retired now cant get on routine sched sleeps 4hrs  then16 hrs then 8  also think apnea,apnea  sleep
652700,mri report is right paracentral herniation of c5c6 iv disc indenting spinal cord,asymptomatic  hernia  mri  neurosurgeon  magnetic resonance imaging  neurosurgery  c5
652770,why is all my body numb and my hands and arms have pins and needles and my necks hurts suffer head aches and constipation,constipation  headache  numbness  paresthesia  fibromyalgia  fecal retention  rheumatology
652877,having heart disease  hepc  liver cirohsis  gallstonetaking acitrom 1mg n 2mg alternate dayscan we give garlic alternate day n 1mg acitrom daily,heart diseases  hepatitis c  gallstones
653770,my neck and shoulder hurt on my left side but i get a sharp pain when i swallow liquids not food my muscles feel tight i have bad anxiety nd im worrd,stress  feeling anxious  muscle spasm  nerve  sleep  nutrition  sports injuries  anxiety
654296,can drinking too much water make ur mouth salivate alot i drank two 507 oz water bottles today and i feel like im making too much saliva,drinking too much alcohol  saliva
655196,i am 8 weeks pregnant and have had sharp pain on my right side but its not there all the time and shoulder pain is my pregnancy ectopic,shoulder pain  healthy pregnancy  sonogram  pregnancy  female health
655992,what can do to get rid of  prevent the thin layer of skin covering most hairs ony legs too many to tweeze itches sometimes  not pus filled,acne  pimples  pus  facial pimples  washing
656578,nipple hurting  pain under left breast with no discharge  lump in armpit right armpit advice,female health
657161,bad gas  stool aligned bright red blood  bowel spasms pain  no appetite  and sticky residue on paper help,appetite  abdominal pain  abdominal discomfort  passing gas  muscle spasm  flatulence  belly pain  feces  bowel spasms  bowel
657165,is it possible to develop ulcerative colitis within 5 years of a normal colonoscopy,ulcerative colitis  colitis  colonoscopy
657181,red streaks of blood in stool  but colonoscopy is clear what could it be,blood in stool  digestive bleeding  gastrointestinal bleeding  anal fissure  bowel  bowel movement  defecation  feces  hemorrhoids  colonoscopy
657437,my girlfriends vagina smells like a fish market floor could this be a yeast infection,yeast infection  bacterial infection of the vagina  semen  bacteria  male health  yeast  fishing  female health  candida
657997,found pencil eraser sized open sore on lbreast w pus and blood but no pain half dollar sized swollen raised red around the open sore what is this,abscess  staphylococcal infection  mrsa  pus  antibiotic  staphcillin  methicillin
658679,hello  lm from macedonia and l need a help because l really dont know how to get health  l have 27 age  and l have discuss hernia l4  l5 l5s1 pls  help,leg pain  herniated disk  bulging disk  hernia  low back pain  naproxen  nerve  physical therapy  physiotherapy  sciatica
660362,the base of my thumb on thepalm is soreand red my thumb and first finger are cold but the rest of my hand is warm,uraynauds disease  inflammation  electrocardiogram  circulation  cellulitis
660517,stuffy nose  green mucus  coughing  eyes hurt  sinus pressure,cough  sinusitis  sinus pain  stuffed nose  heart conditions  heart diseases  inflammation  antibiotic  decongestant  irrigation
660832,ast 59 alt 98 dont drink or take tylenol any one what the cause could be i workout often and take protein,hepatitis  hepatitis c  hep c  workout  hcv  chronic infection  virus  tylenol  sgpt  sgot
660891,3 days ago i notised few brown blood spots and my period is still nxt week  if there s pregnancy when should i expext to see implantation bleeding,healthy pregnancy  pregnancy  menstrual period  menstrual cycle  female health
6609187,flu dx last wed finished tamiflu still have a low fever 1000  1014 and feel bad better but not good how long does flu make you sick for,fever  fl  oseltamivir  tamifl
6609847,hi  so i had sex a week ago  it was unprotected  i took a pregnancy test today because i missed my period   i took it early this morning and it came out negative i took one two days ago it also cam out nagative  i  have brown staining in my undies  could,sex  pregnancy test  pregnancy  menstrual period  menstrual cycle  complementary and alternative medicine
661009,my period is 6 days late a iam very regular 28days  i made an hcg urine test and is positive but i feel pain like in period  i am pregnant,cramping pain  urine  obstetrics  home pregnancy test  pregnancy test  obstetrics and gynecology  healthy pregnancy  pregnancy  menstrual period  menstrual cycle
6610409,had a std blood test and hiv everything came back normal what could the very itchy blisters on vaginal area beit started after shaving one day,std  sexually transmitted infections  sexually transmitted diseases  human immunodeficiency virus  severe itching  hiv
6610691,can a diabetc wth controlled blood sugar cause diabetic nephropathy ua plenty rbc  wbc and bacteria ecoli is resitant to ciprofloxacin,kidney diseases  diabetic nephropathy  diabetic kidney disease  nephropathy  glucose  ua  sugar  urinalysis  white blood cell  ciprofloxacin
661105,baby on amoxicillan for double ear infection broke out in rash on day 7 is this allergic reaction older daughter had hives on day 10worried,skin rash  hives  ear infection  dermatitis  rash  penicillin allergy  streptococcal infection  hypersensitivity  amoxicillin allergy  allergic reaction
661124,i have brown red discharge coming from belly button after gallbladder removal 2 weeks ago inside is raised to almost an outty please help,antibiotic  gallbladder removal
6611323,ihow effective are uft chemotherapy pills for metastic colon cancer,cancer  colon cancer  chemotherapy  colonic
6611375,hello  im a 25 year old mother of one i started implanon birth control about 6 months ago  2 days shy of a week full 7 days ive been having some nipple discomfort  no discharge  just really sore it started as both nipples now its the left nipple,nexplanon  implanon  contraception  birth control
6611464,anytime i jump touch move some ways  the joint under toes on the right side of my right foot hurts really bad after lots of exertion up my shin hurts,foot pain  jumping
6611718,rise in cervical mucuswhite yellow for 3 weeks 1 week late period and 4 days of very light spotting ranging pink  peach to blood red what is it,delayed menstrual period
6611977,i came off my period 14 days ago and 2day i av bin avin sharp painful cramps in my lower stomach and i av also got back ache  and sore breasts,back pain  breast pain  menstrual cycle  menstrual period
6612326,hx of large ovarian cysts last 2 weeks ive had abdom pain  nausea  loss of appetite blood test show hormone imbalnce sed rate in 70s dx thoughts,appetite  nausea  ovarian cyst  loss of appetite  hormone  sedimentation rate
6612642,i get low blood pressure  orthostatic intolerance dizzy spells severe fatigue never heart palpitations why would my md order catecholamine testing,dizziness  lethargy  low blood pressure  palpitation  abnormal blood pressure  hypotension  heart palpitations  blood pressure
6613046,tiredness carving sleepy more than usualback painbut missed my period 18thtook pregnancy testits negativewhats reason please planning for pregnan,back pain  drowsiness  menstrual period  pain in the back  menstrual cycle  pregnancy  pregnancy test
6613074,2 miscarriages at 6weeks with low hcghd been taking progesterone supplementswat is d cause and treatment for low hcgany hope for usi,supplements  progesterone
6613090,lately every time after i have sexual intercourse i bleed vaginally ive been only with my spouse any reason behind this bleeding usually last 3 day,sexual intercourse
6613147,what does this mean solid heterogeneous well circumscribed nodule within the right lobe of the thyroid,nodule
6613884,geynocogey   ok my girlfriend of a year now is having these like mini cramps off and on and off white discharge as well and also sore breast  and her period has been a little wacky id  say 5 6 day late were are both very scared not ready to have a bab,breast pain  menstrual period
6614787,my toddler had the chicken pox vaccine  10 days ago got pox on chest arm asymmetrical  low grade temp those are healing now has secondary rash,rash  skin rash  chickenpox  immunization  vaccinations
6615054,fell 1 step sideways on left foot i limp when walk  its swollen n a small circle on the side but not noticeable is it broke  sprained  how to cure,sprains and strains  ankle sprain  sprain
6615316,burning while urinating  itching of the urethra  white discharge from tip of penis  abdominal pain on both left and right side and kidney pain  the kidney pain just start everything else has been going on for about a week,abdominal discomfort  abdominal pain  belly pain  kidney pain  micturition  urination  urine
6615372,my doc is worried i have ms im getting a mri tomorrow on the code sheet it says headaches will they still look for  of ms thinking its just headaches,headache  mri  magnetic resonance imaging  mri of brain
6615497,went to doctor for stomach pain  felt like i was going to puke all day  fever  chills  and sore throat diagnosed with gerd though i think its strep,vomiting  throat pain  stomach pain  sore throat  fever  stomach discomfort  gastroesophageal reflux disease  gastrointestinal pain
6615604,hi  im 17 and i have found a lump on my left breast near my armpit it is about the size of a pea and is hard and not painful or particularly tender,
661564,i have a mild fever sinus pain pressure and persistent runny nose post nasal drip tightness in cheat coughing yellowish green mucus up all day  is it,rhinitis  bacterial infections  fever  mild fever  sinus pain  cough  runny nose  oxymetazoline  post nasal drip  bacteria
661749,hi  i am female i am having a pain in my upper rt side of my abdomen and my rib cage the pain is getting worse by cough  deep breath or  lying down,muscle strain  cough  fever  pneumonia  nutrition  surgery
6621160,pain under left rib and center stomach got blood work tested and cat scan of stomach  they said nothing wrong stools have black seed looking spots,feces  ct scan
6621723,hi so i cut my big toe nail to short on the side and  now it has a a red swollen semi white looks like it may have fluid bump on it pto in page jm,
6621731,i see my endo this wk 4 followup appointthis wk lve developed severe eye pain i have graves  levels suddenly now hypo can l take cortisone 4 pain,eye pain  cortizone  cortisone
6621798,chest discomfort  feeling in throat few days ago stinging nerve like pain along breast chest rib areas any help greatly appreciated thanks,
6622054,sudden onset pelvic pain 7 days aft conception3 weeks on pregnancy is healthy but pelvic  abdo  lower back  belly button pain continue gynae unsure,pelvic pain  pregnancy  gynecology
6622483,ive been on bc of over 6th months never missed a pill i took a pill of the 1st pack 8hrs late  had unprotected sex could i be pregnant,sex  pregnancy
6623426,if luteinizing hormone 82 was greater than fsh 21 around mid cycle i think after ovulation  is that pcos because of lh:fsh ratio testos <069,polycystic ovary syndrome  ovulation  luteinizing hormone  hormone  fsh
6623499,began w  headache squeezing sharp pain on sun bodyache soon followed fever of 100 on mon no cough no runny nose or congestion no light sensitvy,rhinitis  cough  fever  headache  runny nose
6623859,every morning as i wake up my mouth is very dry i drink lots of water  nd past few days  my lips swell when i wake upi drink lemon water 2 times,
6623930,i had only 2 depoprovera shots last one aug 2013 1 day spotting last week can i be pregnant before a period if yes should i be worried about miscarriage,pregnancy loss  spontaneous abortion  pregnancy
6623976,the side of the cuticle near my nail was really sore yesterday and red and today there is a bit of yellow pus under the skin what do i do,pus
6624006,i missed my period last month and took several pregnancy test and they were all negative so i started birth control to hope for my period to start and it still hasnt started and i have clear stretchy discharge and i was supposed to start my period sunda,pregnancy test  pregnancy  menstrual period  menstrual cycle  contraception  birth control
6624013,my dr says my anus is inflamed and that is why i c blood on stool said hes not concerned i am still worried 41 no family hist of colon cancer,cancer  colon cancer  colonic  feces
6624579,will ilk injections help decrease scalp inflammation hair loss caused by seborrheic dermatitis  thus  possibly restore hair growth side effects,baldness  dermatitis  rash  inflammation  hair loss  seborrhea  seborrheic dermatitis
662486,ear pain and also feeling full  runny stuffy nose  congested  cough  sore throat  swollen lymph nodes   now slight jaw pain when swallowing advice,cough  earache  sore throat  throat pain  stuffed nose  swollen glands  enlarged lymph nodes  jaw pain  pain when swallowing  endodontics
6624882,my wife is having high fevers for the last two weeks sometimes going 103  having excessive sweating  fatigue  feels severe cold in back  and cough  tried a lot of ciprofloxacins and paracetamols  got typhidot negative and cbc normal  urine culture is also,fever  cough  perspiration  lethargy  excessive sweating  urine culture  urine  complete blood count  ciprofloxacin  cbc
6625079,4 weeks post op orif femur  have had pounding in head ever since mild headache  similar to sinus congestion  but sinuses are clear,headache
6625260,evaluate free t3 27 free t4 136 tsh 16 mcv 1069 mch 346 cl 110 rdw 112 b12 245 ua rbc 1020 occult blood 2+ on synthroid no alcohol b12 per dr,vitamin b12  urinalysis  ua  triiodothyronine  thyroxine  thyroid stimulating hormone  t3  synthroid  occult blood  liothyronine
6625315,if someone has shingles how can they spread chicken pox do you need to touch the blisters or by airborne or be in the same room for more then 10 mins,shingles  herpes zoster  chickenpox  tactile
6625405,can tooth infection cause myocarditis antibiotics for two weeks really tired legs really hurting dizzy and scared,dizziness  periodontitis  myocarditis  antibiotic
6625450,im on antibiotics amoxicillin 625 mg and im trying to conceive im ovulating in few days is it safe,ovulation  trying to conceive  antibiotic  amoxil  amoxicillin
6625897,ast 13 alt 8  glu 97  platlet 236  itch all over cirrhosis 33 and in good shape 8 yrs ago drank 24 wine daily and took tylenol pm to sleep for 1yr,cirrhosis of the liver  sgot  sleep  sgpt  tylenol  itching all over  tylenol pm  ast  acetaminophen
6625998,chronic obese pain and psych patient trying to have gastric sleeve bypass  need physician supervised diet for insurance to cover operationplease help,obesity  insurance  surgery  gastric sleeve  diet
6626582,i was on depoprovera but i missed my shot in december i didnt have a period but the last two days of january i was spotting brown only wen i wipe off and on,menstrual period
6626954,is creamy cervical mucus after ovulation a sign of pregnancy,ovulation  pregnancy
662710,i havent had a normal period in a year since my miscarriage  could it be because of the fibroid i have in my uterus,menses  pregnancy loss  scarring  ovulation  spontaneous abortion  menstrual period  fibroid  female health
6627330,what are the symptoms of low vitamin d dose it cause aching legs and sore knees when bending or climbing stairs,vitamin d  calcitriol
6628098,i had a positive pregnancy test  however ultrasound did not find anything beta hcg is 825 mlu ml  last period was 24 12 14,sonogram  pregnancy test  pregnancy  menstrual cycle
6628461,pink discharge after missing a birth control pill and what i think is a yeast infectiontook monistat 1 30 hrs ago and itching is better but not gone,yeast infection  monistat 1  oral contraceptive  yeast  contraception  candida  birth control
6628710,i have elevated crp and c4 levels c3 is normal last two blood workups also revealed slightly elevated bilirubin levels what could this indicate,c reactive protein  bilirubin
6629945,can a chronic sinus problem cause nasal congestion to the point one swallows excess air when eating food because breathing through nose is difficult,stuffed nose  congested nose  chronic sinusitis  blocked nose  sinus problem  nutrition
6629963,ive been having 2 week early periods for awhile now not sexually active im 20 years old not on birth control why is this happening,contraception  birth control
6630852,told doctor i worried about cancer and alshe listened to my heart lungs and did strength test and said ur fine dont be sillybut didnt xray ct mri,cancer  amyotrophic lateral sclerosis  magnetic resonance imaging  mri  roentgen rays
6630942,six days missed period  with regular pms symptoms no nausea  no breasts tenderness color change been stressed all last month and this month,stress  nausea  premenstrual syndrome  missed period
6631227,i have ovarian cysts  am on daine 35had non penetrative sex on24115took postpone72  20hr laterno periods till nowcan i be pregnant,absent periods  ovarian cyst  pregnancy  sex
6631415,dry cough  chest pain with deep breath or cough  dizziness  sneezing  fatigue  nausea  headache  back pain  nasal congestion er or wait til monday,dizziness  stuffed nose  back pain  nausea  chest pain  headache  cough  congested nose  dry cough  blocked nose
6632242,whats the proper way to rule out a dvt in the calf i had an ultrasound groin to knee that was negative no bloodwork doc ruled out dvt,blood clot in leg  deep venous thrombosis  sonogram  pulmonology  pediatric pulmonology
6632562,i had thyroid checked all came back normalhair is falling off my head could it be that ive huge fibroids  i bleed none stop for 4days menses time,menses  hair loss  uterine fibroids  menstrual cycle  menstrual period  fibroid
6632837,which medication has least side effects   bactrim or cipro  i am a seizure risk and taking cymbalta i need something for a uti,urinary tract infections  convulsion  seizure  ciprofloxacin  duloxetine  cymbalta  ciprofloxacin  cipro  bactrim
6633377,i have an aching pain in my upper right leg it feels like the pain is in my hip and knee and moves through my thigh it is starting to get bad,
6633604,currently on iron pills to treat iron deficiency dizziness  sweating  and fainting on my period could that be low blood sugar or low blood pressure,perspiration  dizziness  iron poor blood  abnormal blood pressure  hypoglycemia  hypotension  syncope  low blood pressure  iron supplements  menstrual cycle
6633714,i have pain in my thigh due to this pain i feel iritate to move my leg when i walk the joint noise is caused and,
6633929,4day earily periodabnormal4day heavy bleeding mostly black little red and ending in pinkno clots  could i be pregnant,hemorrhage  heavy bleeding  pregnancy
6634297,flu or pregnant sore throat nauseous fatigue cramps light period week early lasted 25 days unprotected sex on fertile day slight headaches,throat pain  sore throat  fl  headache  nausea  lethargy  pregnancy  sex  fertility
6634396,both eyes are itchy frm eyelid but right eye is red from veins  can i use eyedrops to make it stop from overthecounter and which ones are the best,
6634675,on 12 aug 3014 breast ultrasound showed enlarged lymph node in dec i had hair follicle  now this morning i have a bump under armpit  cause  it pai,sonogram  follicle
